,0,1,2,3,4,5,6,7,8
19223,807.58,59,0,7,0,7,62.19,32,122.34
19224,756.18,65,0,7,0,7,69.92,37,115.48
19225,697.65,68,0,6,0,7,77.55,38,171.63
19226,678.97,69,0.25,8,0.29,7,59.59,32,157.5
19227,697.91,70,0,6,0,6,68.89,36,97.6
19228,727.91,70,0,4,0,7,74.26,38,152.79
19229,757.91,70,0.14,7,0.29,7,57.84,32,152.1
19230,787.91,70,0,6,0,6,67.78,36,118.41
19231,803.7,67,0,4,0,8,72.26,39,177.95
19232,891.11,61,2.62,8,0.14,7,59.88,33,158.96
19233,920.41,61,12.64,14,0,6,69.57,37,130.25
19234,818.49,61,20.27,15,0,7,77.03,38,147.59
19235,652.08,62,2.91,11,0.25,8,61.03,32,140.3
19236,618.22,68,0,6,0,6,70.14,36,90
19237,573.96,68,0,8,0,6,75.84,38,103.5
19238,515.75,61,0,6,0,7,58.81,32,94.03
19239,490.51,67,0,6,0,6,68.33,36,80.68
19240,457.59,71,0,3,0,7,74.21,38,124.17
19241,449.38,77,0.14,7,0.25,8,57.75,32,140.53
19242,444.65,83,0,6,0,7,65.43,37,102.38
19243,453.11,87,0,4,0,6,69.42,38,133.2
19244,464.42,86,0,7,0,7,57.81,32,125.68
19245,478.12,89,0,7,0,6,65.92,37,79.07
19246,507.59,86,0,5,0,7,73.68,38,119.53
19247,534.22,86,0.29,7,0.25,8,56.91,33,115.98
19248,536.47,90,0,7,0,7,63.82,38,106.85
19249,521.03,92,0,5,0,6,70.3,40,162.13
19250,531.96,89,0,7,0,7,60.39,33,151.32
19251,561.83,89,0,6,0,6,70.84,37,121.31
19252,555.37,90,0,5,0,6,76.54,39,200.69
19253,579.23,91,0.38,8,0.25,8,65.39,33,201.64
19254,608.75,91,0,6,0,6,74.78,37,161.38
19255,613.75,89,1.33,6,0,6,80.05,39,218.12
19256,621.83,88,10.75,12,0.14,7,62.94,33,212.34
19257,627.73,91,23.22,18,0,6,73.83,36,158.53
19258,605.89,90,28.67,18,0,7,78.53,38,191.46
19259,559.49,76,6.77,13,0,7,62.39,33,113.28
19260,552.48,80,4.77,13,0,6,70.39,38,74.39
19261,509.44,78,2.43,7,0,6,77.92,39,94.8
19262,514.32,74,0,6,0,7,61.48,33,82.28
19263,519.38,77,0,6,0,6,72.47,36,70.66
19264,495.65,79,0,5,0,6,75,39,89.2
19265,502.4,75,0.5,8,0.38,8,60.03,32,91.9
19266,531.12,75,0,7,0,6,67.65,37,82.72
19267,560.49,72,0,4,0,6,73.36,39,118.26
19268,592.01,68,0,7,0,7,56.97,33,127.44
19269,622.01,68,4.18,11,0,7,66.43,37,114.23
19270,641.08,66,18.6,15,0,7,74.24,38,189.64
19271,615.71,68,29.2,20,0.12,8,57.66,32,181.93
19272,589.89,74,16.78,18,0,7,65.05,37,137.34
19273,549.58,73,11.33,15,0,8,71.56,39,175.36
19274,515.05,73,2.5,12,0,7,56.64,33,131.31
19275,505.46,78,0,7,0,6,66.97,37,110.06
19276,503.51,83,0,4,0,6,72.79,39,177.37
19277,519.21,78,0,7,0,7,59.69,32,164.12
19278,522.77,82,0,6,0,7,66.76,37,136.25
19279,558.29,79,0,4,0,8,72.86,37,199.96
19280,578,72,0,7,0.43,7,58.22,32,185.77
19281,587,74,2.7,10,0,6,67.72,36,154.11
19282,594.27,74,16.57,14,0,6,73.66,38,199.58
19283,624.08,74,30.42,19,0.38,8,59.91,33,208.02
19284,654.08,74,43.68,25,0,7,70.05,37,182.92
19285,684.08,74,57.52,29,0,7,76.05,39,274.2
19286,699.51,72,47.31,26,0,7,62.56,32,210.53
19287,728.94,72,24.33,21,0,7,71.64,36,109.84
19288,716.1,70,10.75,16,0,8,79,37,168.44
19289,628.75,65,1.7,10,0,8,60.87,31,113
19290,606.84,70,0,7,0,6,68.06,36,76.41
19291,602.62,74,0,4,0,6,73.05,38,130.05
19292,593.31,71,0,7,0,7,58.88,32,122.3
19293,567.35,78,0,6,0,6,65.71,38,80.47
19294,598.46,76,0,5,0,7,72.2,40,116.48
19295,612.38,71,0.14,7,0.12,8,59.69,35,112.52
19296,597.32,76,0,6,0,6,71.89,38,91.11
19297,582.42,81,0.5,8,0,7,80.23,39,127.33
19298,536.05,82,2.33,9,0,7,64.69,35,129.27
19299,536.98,86,0,6,0,6,77.89,37,98.11
19300,525.9,86,0,4,0,7,85.26,38,146.76
19301,533.69,86,0.38,8,0.29,7,65.84,32,152.85
19302,561.88,86,0,6,0,6,74.89,36,96.3
19303,591.88,86,0,4,0,6,78.95,38,147.74
19304,621.6,86,0,7,0,7,60.81,32,169.91
19305,615.37,91,0,6,0,6,70.17,36,131.36
19306,615.01,91,0,4,0,8,72.11,37,189.77
19307,643.73,91,0,7,0.14,7,58.55,31,191.58
19308,657.76,93,0,6,0,6,64.24,37,129.65
19309,673.36,92,0,4,0,7,72.32,38,184.67
19310,691.94,86,0.12,8,0.25,8,56.06,32,179
19311,712.21,87,0,7,0,7,64.41,37,124.49
19312,743.92,86,0,4,0,7,72.45,38,212.16
19313,769.31,83,0,7,0.12,8,59.23,31,201.27
19314,786.71,84,0,6,0,6,66.81,36,143.43
19315,809.4,83,0,4,0,7,70.32,37,213.63
19316,823.67,79,0.14,7,0.12,8,55.84,32,170.8
19317,843.2,80,0,6,0,6,63.81,37,139.67
19318,879,78,0,4,0,6,70.64,39,194.75
19319,909,78,0,7,0,7,58.16,32,214.16
19320,938.9,78,0,6,0,6,67.92,36,148.56
19321,951.59,76,0,6,0,7,74,38,242.35
19322,981.76,75,0.25,8,0.14,7,63.64,33,227.45
19323,994.24,76,0,7,0,6,72.71,38,153.07
19324,1018.85,71,0,5,0,7,79.55,40,233.49
19325,1067.25,60,0.29,7,0.29,7,63.76,34,189.18
19326,1008.12,65,0,6,0,6,72.42,38,153.73
19327,956.59,69,0,6,0,8,80.87,38,252.21
19328,918.72,67,0,7,0.38,8,65.18,33,239.76
19329,933.62,68,0,6,0,6,72.39,38,166.24
19330,983.48,64,0,5,0,6,80.08,39,203.05
19331,963.26,61,0,7,0.38,8,62.64,33,209.15
19332,902.19,67,0,6,0,7,73.25,36,130.95
19333,867.69,72,0,4,0,6,75.1,39,190.24
19334,897.69,72,0.29,7,0,7,62.06,31,206.52
19335,914.99,73,0,6,0,6,69.08,36,160.21
19336,928.26,70,0,6,0,6,72.32,37,233.88
19337,957.74,70,0,7,0,7,56.59,32,240.48
19338,973.79,71,0,6,0,7,64.92,37,149
19339,1017.7,70,0,4,0,8,71.26,39,244.63
19340,1017.64,66,0,7,0,7,57.24,33,246.98
19341,1000.41,69,0,6,0,7,67.14,37,142.38
19342,1068.58,65,0,6,0,6,73.14,37,221.19
19343,1096.15,60,0.43,7,0,7,64.2,35,200.98
19344,1126.12,60,0,6,0,6,71.17,41,158.56
19345,1156.12,60,0,5,0,7,81.9,41,255.4
19346,1158.12,59,1.56,9,0,7,69.62,34,241.34
19347,1187.32,59,13.36,14,0,6,81.89,36,181.9
19348,1197.15,60,30.44,18,0,6,85.61,38,250.71
19349,1103.13,61,30.95,20,0.14,7,66.69,32,214.6
19350,1030,67,7.67,15,0,7,75.06,36,133.05
19351,931.58,69,2,8,0,7,78.84,38,203.92
19352,935.19,69,0,6,0.25,8,57.97,32,172.85
19353,938.17,71,0,6,0,6,65.38,37,125.9
19354,947.14,70,0,5,0,7,72.58,38,171.16
19355,1007.47,64,0,7,0,7,63.61,36,152.34
19356,1032.98,64,0,7,0,7,73.15,40,109.1
19357,1042.02,64,0,6,0,6,78.51,43,137.64
19358,1031.64,59,0.14,7,0,7,72.38,34,145.14
19359,1061.49,59,0.67,9,0,6,84.56,36,120.86
19360,1091.49,59,13.33,12,0,6,88.08,38,195.71
19361,1121.49,59,26.39,18,0,7,70.64,33,207.04
19362,1151.49,59,39.67,24,0,6,79.84,37,148.6
19363,1124.84,57,52.62,26,0,7,83.9,39,188.39
19364,1011.63,57,49.25,28,0,7,62.06,33,141.46
19365,941.59,63,31.55,22,0,6,70.46,37,93.15
19366,854.41,61,17.39,18,0,6,74.18,39,120.45
19367,796.92,64,3.92,13,0.38,8,60.88,32,114.08
19368,767.16,69,0,7,0,7,68.57,37,90.71
19369,749.97,70,0,4,0,7,73.49,37,138.62
19370,779.54,70,0.38,8,0.14,7,68.17,35,149.02
19371,798.2,71,1.12,8,0,6,76.51,41,121.76
19372,816.69,72,6.33,12,0,6,85.19,42,168.11
19373,855.63,71,19.44,18,0,7,73.85,34,183.39
19374,846.27,74,33.96,24,0,7,83.95,37,147.97
19375,852.86,76,50.48,27,0,7,87.13,39,199.36
19376,786.95,77,49.82,28,0.12,8,70.38,32,181.71
19377,747.33,84,30.83,24,0,6,78.47,36,128.7
19378,684.8,87,21.08,24,0,6,82.13,38,159.8
19379,689.52,90,15.64,22,0,7,61.45,31,154.59
19380,719.52,90,9.88,16,0,6,66.27,37,113
19381,749.52,90,5,11,0,7,68.92,38,180.19
19382,779.52,90,0,6,0.29,7,54.3,33,178.55
19383,800.44,91,0,6,0,6,64,37,140.32
19384,830.44,91,0,4,0,6,69.34,38,188.3
19385,853.32,87,0,7,0,7,57.91,33,184.61
19386,880.32,87,0,6,0,6,67.76,37,137.42
19387,894.99,85,0.86,7,0,8,74.15,39,195.69
19388,918.93,84,0,7,0.38,8,60.34,32,181.03
19389,948.79,84,0,6,0,7,68.41,37,185.72
19390,981.82,83,0.33,6,0,7,73.92,37,247.53
19391,975.76,86,8.58,12,0.14,7,59.34,32,238.06
19392,960.28,90,20.94,18,0,6,66.81,37,199.32
19393,989.96,90,38.68,22,0,6,72.74,39,320.23
19394,991.51,89,52.57,28,0,7,60.86,35,300.91
19395,1020.97,89,68.52,33,0,7,71.62,39,243.22
19396,927.8,84,76.52,33,0,8,80.4,40,269.55
19397,836.52,79,51.33,27,0.38,8,68,35,171.02
19398,831.06,82,25.19,21,0,7,80.97,37,125.41
19399,797.53,77,7.27,15,0,6,85.26,39,160.89
19400,797.38,79,2.1,10,0,7,66.45,33,138.78
19401,803.54,81,0,7,0,7,75.14,37,107.76
19402,803.56,80,0,6,0,8,79.33,39,125.19
19403,804.39,80,0,7,0.12,8,61.85,34,144.19
19404,783.07,85,0,7,0,6,73.95,37,148.92
19405,785.65,88,7.46,13,0,6,75.97,38,191.52
19406,815.65,88,21.67,18,0,7,61.73,33,189.35
19407,845.65,88,10.4,15,0,7,71.14,37,116.54
19408,875.65,88,8.65,17,0,7,76,39,110.73
19409,810.52,86,11.94,16,0.12,8,60.59,32,139.93
19410,801.42,90,1.82,11,0,7,65.87,38,86.93
19411,814.47,87,0.38,8,0,6,71.03,38,118.65
19412,791.45,84,0,5,0,7,61.69,32,144.32
19413,789.55,87,0,6,0,6,70.08,37,104.71
19414,790.76,85,0,3,0,7,74.24,38,145.06
19415,824.68,81,0,6,0.25,8,62.91,34,153.24
19416,852.17,81,0,6,0,6,74.97,37,118.81
19417,879.36,81,0,4,0,6,80.31,39,169.43
19418,878.1,81,0.14,7,0.14,7,60.97,34,213.05
19419,918.71,80,0,6,0,6,71.35,37,145.29
19420,948.71,80,0,6,0,6,78.42,38,213.61
19421,878.64,81,0.14,7,0.14,7,58.78,32,189.71
19422,853.8,86,0,6,0,6,68.33,36,129.98
19423,826.05,81,0,5,0,6,71.84,37,186.43
19424,856.9,71,0.14,7,0.38,8,57.53,32,152.02
19425,833.12,75,0,6,0,7,66.27,37,127.89
19426,806.54,76,0,4,0,8,72.38,39,184.45
19427,781.92,72,0.38,8,0.14,7,58.88,32,171.74
19428,757.94,77,0,7,0,6,68.28,36,120.76
19429,769.27,74,0,5,0,6,72.27,37,166.33
19430,717.45,71,0.14,7,0,7,60.5,32,133.33
19431,721.14,73,0,6,0,7,67,38,111.18
19432,729.97,74,0,3,0,7,75.62,39,174.64
19433,797,65,0.14,7,0.14,7,60.39,33,146.12
19434,824.71,65,0,6,0,6,71.89,36,100.24
19435,857.7,64,0,5,0,6,76.92,38,128.34
19436,887.48,62,0,6,0,7,60.81,32,157.2
19437,916.42,62,4,10,0,6,68.24,37,122.19
19438,917.27,64,17.67,12,0,7,75.74,38,229.31
19439,946.91,64,2.67,9,0,7,60.18,33,186.06
19440,976.91,64,0,6,0,6,68.29,38,141.32
19441,974.12,60,0,5,0,6,76.15,39,196.2
19442,1003.52,60,0,6,0.38,8,64.4,35,200.07
19443,1014.61,61,0,6,0,7,76.97,38,146.42
19444,1030.78,59,0,5,0,7,82.95,40,214.05
19445,1042.82,60,0.29,7,0.25,8,69.31,35,224.56
19446,1038.13,62,0,6,0,7,82.35,37,167.21
19447,1029.11,62,0,4,0,7,85.79,39,223.11
19448,1149.25,53,0,7,0.25,8,66.39,33,186.28
19449,1179.13,53,0,6,0,6,77.39,36,168.1
19450,1213.69,48,0,3,0,7,78.27,37,240.93
19451,1292.87,46,0.29,7,0.25,8,60.34,32,272.48
19452,1322.67,46,0,6,0,6,67.41,37,187.6
19453,1308.21,47,0,4,0,6,72.26,39,274.67
19454,1268.58,48,0.14,7,0.12,8,57.78,32,256.56
19455,1152.19,54,0,7,0,6,67.69,36,153.09
19456,1034.96,56,0,4,0,6,73.21,38,252
19457,904.78,54,0,7,0,7,59.06,31,198.78
19458,848.49,59,0,7,0,6,65.43,37,157.88
19459,785.65,66,0,5,0,6,72.05,39,204.63
19460,746.38,63,0.38,8,0.25,8,61.29,34,170.37
19461,715.47,68,0,6,0,7,70.95,39,155.87
19462,740.21,68,0,5,0,6,79.5,40,225.23
19463,770.21,68,0,7,0,7,66,34,214.08
19464,799.94,68,0,7,0,6,78.64,36,150.81
19465,810.29,65,0,5,0,6,83,38,170.06
19466,839.14,65,0,6,0,7,68,34,201.48
19467,869.03,65,0,6,0,6,78.47,38,135.37
19468,834.76,63,0,4,0,6,83.47,40,179.86
19469,819.75,65,0.14,7,0,7,64.68,34,186.81
19470,775.03,71,0.5,8,0,7,77.42,36,125.32
19471,742.26,77,10.33,12,0,6,80.66,38,191.5
19472,718.59,81,19.94,17,0.14,7,65.55,33,173.49
19473,721.65,84,4.62,13,0,6,75.24,37,114.14
19474,715.7,84,13.38,16,0,8,79.87,39,183.05
19475,724.91,81,26.9,21,0.38,8,60.33,33,186.13
19476,754.47,81,12.12,16,0,7,69.73,37,124.28
19477,794.58,78,3.73,11,0,7,72.5,38,178.49
19478,836.39,75,4.25,12,0.14,7,59.41,32,164.36
19479,855.07,76,0,7,0,6,67.05,37,116.85
19480,899.08,73,0,5,0,8,72.72,39,137.34
19481,904.51,70,1,8,0.25,8,58.31,32,160.63
19482,931.2,70,11.07,14,0,7,68.11,36,109.64
19483,926.25,72,29,17,0,6,74.21,38,155.55
19484,854.83,72,18.76,17,0,7,59.38,32,139.32
19485,816.58,78,2.42,12,0,6,66.78,37,68.67
19486,752.76,79,0.43,7,0,6,76.35,37,99.44
19487,670.81,78,0.43,7,0,7,59.06,31,83.26
19488,662.37,82,0,6,0,7,66.36,36,63.65
19489,701.54,78,0,4,0,7,70.05,37,97.57
19490,706.08,76,0,7,0.14,7,55.53,32,110.06
19491,735.59,76,0,6,0,6,63.03,37,82.48
19492,765.28,74,0,5,0,7,69.59,39,124.37
19493,763.4,72,0,7,0,7,57.22,32,126.02
19494,793.4,72,0,7,0,7,65.03,37,91.81
19495,823.4,72,0,4,0,8,73.53,38,150.82
19496,743.64,73,0,7,0.25,8,58.31,32,149.42
19497,752.39,75,0,6,0,7,68.03,36,128.54
19498,758.67,73,0,4,0,7,74,38,168.26
19499,788.04,72,0,7,0.25,8,57.66,32,166.22
19500,806.74,73,0,7,0,6,67.61,36,153.16
19501,805.16,73,0,7,0,7,73.68,38,186.79
19502,845.72,72,0,7,0,7,57.97,32,201.84
19503,875.72,72,0,6,0,7,67.58,36,136.16
19504,884.23,71,0,5,0,7,71.85,39,220.07
19505,909.51,70,0.14,7,0.29,7,57.41,32,218.87
19506,921.92,71,0,6,0,6,65.08,37,140.97
19507,892.01,72,0,4,0,6,72.76,38,206.67
19508,909.03,73,0.14,7,0.29,7,55.97,32,219.32
19509,939.03,73,0,6,0,6,63.59,37,131.16
19510,969.03,73,0,6,0,6,71.84,38,186
19511,1021.55,67,0.25,8,0,7,55.94,32,176.37
19512,1033.53,68,0,7,0,7,63.81,37,111
19513,1072.45,66,0,3,0,5,72.5,38,176.1
19514,1066.98,61,0,7,0.12,8,57.56,34,171.15
19515,1077.42,62,0,6,0,6,67.66,38,150.16
19516,1127.64,58,0,6,0,6,74.34,38,196.95
19517,1098.65,57,0,7,0,7,60.79,33,189.17
19518,1015.7,63,0,6,0,7,67.87,38,138.98
19519,968.85,68,0,4,0,6,73.32,38,210.06
19520,844.28,65,0,7,0.43,7,61.12,32,175.11
19521,796.7,71,0,7,0,6,68.3,37,127.87
19522,788.15,73,0,5,0,6,73.92,39,213.62
19523,724.27,79,0,6,0,7,58.72,32,182.37
19524,707.89,84,0,6,0,7,66.14,37,128.99
19525,715,83,0,4,0,8,74,38,206.34
19526,655.69,77,0.29,7,0.29,7,57.94,32,189.78
19527,681.79,77,0,6,0,6,65.49,37,148.02
19528,687.26,78,0,5,0,6,72.21,39,155.49
19529,701.17,78,0,7,0,7,58.56,32,185.27
19530,730.78,78,0,7,0,7,68.53,36,129
19531,767.38,76,0,4,0,7,74.42,38,172.8
19532,795.67,76,0,6,0.25,8,57.69,32,170.24
19533,825.17,76,0,6,0,6,65.57,37,119.08
19534,808.16,73,0,5,0,6,70.21,38,136.05
19535,771.66,67,0.43,7,0,7,60.26,35,109.25
19536,739.18,72,0,6,0,5,71.31,39,83.48
19537,733.88,73,0,5,0,6,80,40,140.53
19538,750.78,72,0.43,7,0,7,65.26,34,146.18
19539,780.78,72,0,6,0,7,75.43,37,121.84
19540,794.49,71,0,4,0,6,80.32,37,180.72
19541,832.41,69,0.14,7,0.14,7,64.38,32,172.27
19542,850.09,70,0,6,0,6,72.69,36,138.81
19543,862.33,69,0,5,0,7,74.89,37,177.33
19544,905.54,67,7.73,11,0,7,57.44,32,193.72
19545,920.88,68,9.07,14,0,6,66.89,36,145.67
19546,960.44,66,7.45,11,0,7,70.22,37,207.18
19547,989.27,66,3.6,10,0.29,7,56,32,221.37
19548,1019.27,66,4.08,12,0,6,63.76,37,147.63
19549,1022.09,65,20.12,16,0,6,69.73,37,247.9
19550,925.41,68,25.47,19,0,6,56,32,233.11
19551,876.54,74,5.93,14,0,6,66.14,36,145.57
19552,813.15,79,8.77,13,0,6,72.42,38,190.79
19553,756.25,83,7.79,14,0.5,8,56.47,32,180.67
19554,741.3,88,0.22,9,0,7,64.65,37,153.17
19555,771.23,88,0,6,0,7,70.97,39,178.17
19556,782.2,86,0,7,0.25,8,57.09,32,184.64
19557,799.63,87,0,6,0,6,66.42,36,119.3
19558,808.94,88,0,3,0,6,72.5,38,179.62
19559,838.94,88,0,5,0,7,58.55,31,189.29
19560,868.94,88,0,6,0,6,66.06,36,127.19
19561,898.94,88,0,3,0,6,72.13,38,183.53
19562,928.08,83,0,6,0,7,55.97,32,174.76
19563,957.48,83,0,7,0,7,65.61,36,113.04
19564,972.66,79,0,4,0,8,70.08,37,145.49
19565,897.05,80,0.38,8,0.29,7,56.41,32,120.31
19566,871.09,85,0,7,0,6,66.03,36,120
19567,812.34,80,0,4,0,6,72.42,36,164.86
19568,820.55,80,0,7,0,7,57.84,31,161.45
19569,799.58,85,0,7,0,7,65.11,36,111.67
19570,757.56,88,0,5,0,7,69.49,37,167.77
19571,787.52,88,0.29,7,0,7,55.06,32,177.12
19572,817.42,88,0,6,0,6,63,37,116.02
19573,847.42,88,0,4,0,7,69.44,39,192.73
19574,847.63,86,0,7,0.14,7,59.42,33,192.5
19575,877.63,86,0,7,0,6,69.86,37,121.18
19576,889.14,86,0,3,0,7,74.24,38,180.49
19577,919.14,86,0.29,7,0,7,62.25,32,191.62
19578,949.14,86,0,6,0,6,69.7,37,141.82
19579,969.53,85,0,4,0,6,75.38,37,201.86
19580,949.74,84,0,6,0.14,7,60.47,32,173.8
19581,974.67,84,0,6,0,6,69.72,36,131.19
19582,946.06,80,0,4,0,7,74.66,38,201.18
19583,988.33,70,0,7,0.38,8,58.38,32,163.87
19584,988.25,72,0,6,0,7,65.81,37,127.34
19585,1005.83,69,0,5,0,6,71.95,39,199.83
19586,991.57,69,0,7,0,8,57.03,32,197.62
19587,1032.01,68,0,6,0,6,65.05,37,143.32
19588,1039.55,65,0,4,0,6,71.84,37,201.77
19589,1112.9,59,0.14,7,0,7,58.35,34,194.32
19590,1142.68,59,0,6,0,7,70.41,37,141.85
19591,1172.68,59,0,4,0,7,76.44,39,254.67
19592,1155.09,57,0.25,8,0.14,7,64.52,33,224.1
19593,1124.8,60,0,6,0,6,74.81,37,148.63
19594,1104.54,54,0,4,0,6,80.41,39,208.45
19595,1010.8,55,0,7,0.25,8,62.94,33,185.56
19596,937.13,61,0,7,0,7,72.16,37,164.83
19597,859.88,65,0,5,0,7,76.95,39,214.03
19598,923.29,62,0,7,0,7,60.62,32,193.72
19599,938.3,63,0,6,0,6,69.42,36,140.22
19600,937.52,62,0,5,0,6,70.61,38,214.5
19601,888.9,63,0,7,0,7,56.94,32,200.47
19602,858.6,67,0,6,0,6,64.65,37,130.56
19603,874.51,68,0,5,0,7,70.82,39,216.79
19604,747.25,64,0,7,0,7,58.34,32,173.37
19605,774.72,64,0,6,0,6,67.81,36,118.61
19606,761.95,65,0,5,0,7,71.86,37,181.55
19607,781.36,59,0,7,0.38,8,59.88,33,155.85
19608,808.66,59,0,7,0,7,68.39,38,118.68
19609,797.89,61,0,5,0,7,76.92,39,155.56
19610,827.05,61,0,7,0.43,7,61.15,33,178.26
19611,857.05,61,0,7,0,6,70.7,37,129.94
19612,887.05,61,0,4,0,6,76.18,39,215.53
19613,917.05,61,0.62,8,0.38,8,59.52,33,200.19
19614,947.05,61,0,7,0,7,68.76,37,165.51
19615,977.05,61,0,4,0,7,72.63,38,238.65
19616,998,61,0.14,7,0.14,7,59.84,32,241.43
19617,1042.97,60,0,6,0,6,67.3,37,159.35
19618,1130.35,55,0,4,0,7,71.08,38,244.84
19619,1297.51,47,0.38,8,0.14,7,58.69,32,241.74
19620,1326.72,47,0,6,0,6,66.92,37,218.83
19621,1216.67,46,0,6,0,6,71.32,38,249.33
19622,1099,48,0,7,0,7,58.36,33,207.55
19623,1020.98,53,0,7,0,7,69.67,36,183.22
19624,909.63,57,0,4,0,7,73.3,37,284.11
19625,890.84,56,0.14,7,0.25,8,59.25,32,248.61
19626,827.6,62,0,6,0,7,68.5,36,171.14
19627,774.69,64,0,5,0,7,72.24,37,229.88
19628,791.94,65,0.14,7,0.25,8,57.53,32,229.96
19629,821.94,65,0,6,0,6,67.81,36,168.21
19630,851.92,65,0,5,0,6,73.89,38,213.18
19631,898.84,62,0.14,7,0,7,57.78,32,217.6
19632,914.14,63,0,6,0,6,67.72,36,141.64
19633,954.73,62,4.25,8,0,6,73.39,38,225.45
19634,996.05,61,1.78,9,0.38,8,56.59,32,208.08
19635,1009.47,62,0,7,0,7,64.62,37,144.36
19636,968.58,57,0,5,0,7,70.76,37,240.57
19637,1019.76,55,0,7,0.25,8,58.85,33,207.52
19638,1044.13,54,0,6,0,7,69.49,37,150.91
19639,1087.1,51,0,4,0,7,73.89,38,187.8
19640,1111.74,46,0.29,7,0,7,62.94,34,218.86
19641,1139.41,46,0,6,0,6,72.53,38,143.18
19642,1076.46,50,0,4,0,7,78.6,40,242.46
19643,1072.35,49,0.14,7,0.29,7,65.33,33,241.73
19644,1101.43,49,0,6,0,6,75.86,36,172.44
19645,1122.09,47,0,4,0,6,79.87,38,238.24
19646,1116.78,46,0.29,7,0,7,63.94,33,261.9
19647,1145.67,46,0,6,0,6,71.61,38,170.27
19648,1150.43,47,0,5,0,6,77.15,40,276.87
19649,1096.38,48,0,7,0,7,61.91,35,266.93
19650,1124.81,48,0,6,0,6,73.42,38,197.53
19651,1176.87,47,0,6,0,6,78.85,40,283.87
19652,1172,46,0.25,8,0,7,65.58,33,265.84
19653,1078.65,51,0,7,0,6,76.86,36,202.14
19654,957.38,55,0,5,0,6,81.5,38,242.52
19655,941.25,56,0,6,0,7,62.03,32,252.33
19656,861.92,63,0,6,0,7,68.95,37,174.23
19657,834.06,63,0,5,0,7,75.84,38,250.5
19658,793.55,62,0.38,8,0,6,60.06,33,241.72
19659,761.57,67,0,6,0,6,70.46,37,210.95
19660,791.49,67,0,6,0,6,75.74,39,270.4
19661,742.43,69,0.14,7,0.14,7,60.76,33,219.34
19662,728.58,73,0,6,0,6,72.03,36,140.17
19663,753.45,69,0,2,0,7,77.55,38,194.32
19664,737.65,68,0,5,0.25,8,61.71,31,216.84
19665,724.54,72,0,6,0,7,68.61,36,153.56
19666,737.67,70,0,5,0,6,73.92,38,222.87
19667,781.82,68,0.43,7,0.14,7,56.88,32,200.72
19668,811.82,68,0,6,0,6,66,36,142.07
19669,809.78,68,0,5,0,6,71.5,38,225.2
19670,851.79,67,0,7,0,7,58.1,31,214.64
19671,881.79,67,0,6,0,6,66.33,36,149.51
19672,891.02,66,0,6,0,7,72.63,38,224
19673,817.01,68,0.38,8,0,7,56.72,32,229.39
19674,799.29,72,0,5,0,7,66,36,129.84
19675,818.14,73,0,3,0,8,72.24,38,190.82
19676,694.96,71,0.29,7,0.12,8,56.75,32,173.28
19677,684.07,75,0,6,0,7,66.06,36,126.15
19678,678.4,73,0.57,7,0,6,72.55,38,207.86
19679,708.14,73,1.88,8,0.29,7,57.69,32,200.84
19680,738.14,73,0,6,0,6,65.19,37,160.88
19681,734.05,73,8.5,10,0,6,73.47,38,228.58
19682,733.17,72,20.38,16,0.38,8,57.88,32,211.87
19683,763.14,72,32.73,22,0,7,66.89,36,217.88
19684,796.8,70,37.35,23,0,8,70.81,37,207.91
19685,700.22,64,16.56,18,0,7,56.59,32,147.28
19686,687.31,67,2.77,13,0,6,64.62,37,120.44
19687,657.14,73,1.6,10,0,7,69,38,139.69
19688,624.33,79,1.2,10,0.14,7,57.28,32,156.74
19689,661.63,78,0,7,0,6,65.3,37,93.27
19690,691.7,76,0,5,0,7,73.47,38,141.1
19691,705.68,75,0,6,0,7,59.88,33,159.12
19692,734.01,75,0,7,0,7,68.05,38,111.81
19693,763.73,75,0,3,0,7,72.18,39,163.59
19694,783.43,76,0,7,0.38,8,60.91,33,175.37
19695,813.43,76,2,9,0,6,72.39,36,111.12
19696,819.17,75,8.83,12,0,6,77.66,38,146.29
19697,711.36,73,0.38,8,0,7,61.47,32,126.07
19698,682.29,79,0,6,0,6,68.43,37,95.8
19699,635.04,82,0,5,0,7,73.84,37,108
19700,643.03,79,0,5,0.12,8,58.38,32,120.09
19701,662.89,80,0,6,0,6,66.24,37,89.47
19702,640.7,79,0,5,0,7,72.59,39,148.18
19703,660.9,72,0,7,0,7,61.66,35,126.15
19704,676.19,73,0,6,0,7,73.21,39,103.62
19705,632.91,68,0,5,0,7,81.25,40,155.95
19706,631.7,67,0.25,8,0,7,67.57,35,151.89
19707,650.15,68,0,6,0,6,78.71,38,100.16
19708,657.91,66,0,5,0,6,83.45,38,179.23
19709,652.39,64,0.14,7,0,7,72.36,36,163.39
19710,678.98,64,0,6,0,7,81.4,40,121.61
19711,645.22,67,0,5,0,8,86.62,42,165.36
19712,673.84,67,0.25,8,0.25,8,73.24,34,167.24
19713,692.93,68,0,6,0,7,83.3,37,110.28
19714,710,65,0,6,0,7,88.74,38,177.17
19715,750.53,62,0.25,8,0.25,8,67.66,32,146.94
19716,743.77,65,0,6,0,6,73.76,37,119.82
19717,799.67,61,0,4,0,6,79.71,38,182.1
19718,866.85,55,0,7,0,7,58.66,32,158.63
19719,896.8,55,0,6,0,7,66.3,37,134.6
19720,939.2,51,0,5,0,7,69.66,38,219.44
